"_id","amount","balance","description","group","name","ref_id","transaction_date","type"
"5bdbae62dab95d6c35350031",-185,91086,"Agent voucher expense","TA","intrepidtours","V00002047","2018-11-02 08:54:42","voucher_expense"
"5bdbae50dab95d6c3535002f",-148,91271,"Agent voucher expense","TA","intrepidtours","V00002046","2018-11-02 08:54:24","voucher_expense"
"5bda6f08dab95d6c3534fa1a",20000,91419,"Make a deposit","TA","intrepidtours","ANZ 197206","2018-11-01 10:12:08","deposit"
"5bda59dfff780d5355c4d9a5",-111,71419,"Agent voucher expense","TA","intrepidtours","V00002027","2018-11-01 08:41:51","voucher_expense"
"5bd9049eff780d5355c4d562",-558,71530,"Agent voucher expense","TA","intrepidtours","V00002011","2018-10-31 08:25:50","voucher_expense"
"5bd90491ff780d5355c4d560",-186,72088,"Agent voucher expense","TA","intrepidtours","V00002010","2018-10-31 08:25:37","voucher_expense"
"5bd9046cff780d5355c4d55d",-74,72274,"Agent voucher expense","TA","intrepidtours","V00002009","2018-10-31 08:25:00","voucher_expense"
"5bd7b501dab95d6c3534f2ef",-806,72348,"Agent voucher expense","TA","intrepidtours","V00001989","2018-10-30 08:33:53","voucher_expense"
"5bd7b4f1ff780d5355c4d173",-682,73154,"Agent voucher expense","TA","intrepidtours","V00001988","2018-10-30 08:33:37","voucher_expense"
"5bd7b4d8dab95d6c3534f2ed",-682,73836,"Agent voucher expense","TA","intrepidtours","V00001987","2018-10-30 08:33:12","voucher_expense"
"5bd684d2ff780d5355c4cf07",-868,74518,"Update agent voucher expense","TA","intrepidtours","V00001966","2018-10-29 10:56:02","voucher_expense"
"5bd684c4dab95d6c3534f0bd",37,75386,"Update agent voucher expense","TA","intrepidtours","V00001964","2018-10-29 10:55:48","voucher_expense"
"5bd684bfff780d5355c4cf06",-37,75349,"Update agent voucher expense","TA","intrepidtours","V00001966","2018-10-29 10:55:43","voucher_expense"
"5bd684b3dab95d6c3534f0bc",-124,75386,"Agent voucher expense","TA","intrepidtours","V00001966","2018-10-29 10:55:31","voucher_expense"
"5bd68489dab95d6c3534f0ba",-496,75510,"Agent voucher expense","TA","intrepidtours","V00001965","2018-10-29 10:54:49","voucher_expense"
"5bd6847fdab95d6c3534f0b7",-37,76006,"Update agent voucher expense","TA","intrepidtours","V00001964","2018-10-29 10:54:39","voucher_expense"
"5bd68473ff780d5355c4cf05",-37,76043,"Update agent voucher expense","TA","intrepidtours","V00001964","2018-10-29 10:54:27","voucher_expense"
"5bd68464dab95d6c3534f0b6",-222,76080,"Agent voucher expense","TA","intrepidtours","V00001964","2018-10-29 10:54:12","voucher_expense"
"5bd68451dab95d6c3534f0b4",-296,76302,"Agent voucher expense","TA","intrepidtours","V00001963","2018-10-29 10:53:53","voucher_expense"
"5bd6843eff780d5355c4cf04",-222,76598,"Agent voucher expense","TA","intrepidtours","V00001962","2018-10-29 10:53:34","voucher_expense"
"5bd68142ff780d5355c4cee8",-124,76820,"Agent voucher expense","TA","intrepidtours","V00001943","2018-10-29 10:40:50","voucher_expense"
"5bd6812adab95d6c3534f09f",-444,76944,"Agent voucher expense","TA","intrepidtours","V00001942","2018-10-29 10:40:26","voucher_expense"
"5bd68107ff780d5355c4cee6",-74,77388,"Agent voucher expense","TA","intrepidtours","V00001941","2018-10-29 10:39:51","voucher_expense"
"5bd67990ff780d5355c4ceb9",-248,77462,"Agent voucher expense","TA","intrepidtours","V00001919","2018-10-29 10:08:00","voucher_expense"
"5bd67939dab95d6c3534f064",-434,77710,"Agent voucher expense","TA","intrepidtours","V00001918","2018-10-29 10:06:33","voucher_expense"
"5bd67922dab95d6c3534f062",-259,78144,"Agent voucher expense","TA","intrepidtours","V00001917","2018-10-29 10:06:10","voucher_expense"
"5bd675e4ff780d5355c4ce93",-744,78403,"Update agent voucher expense","TA","intrepidtours","V00001898","2018-10-29 09:52:20","voucher_expense"
"5bd675d4dab95d6c3534f045",-248,79147,"Agent voucher expense","TA","intrepidtours","V00001898","2018-10-29 09:52:04","voucher_expense"
"5bd66ccadab95d6c3534f005",-682,79395,"Agent voucher expense","TA","intrepidtours","V00001879","2018-10-29 09:13:30","voucher_expense"
"5bd66cb8ff780d5355c4ce50",-370,80077,"Agent voucher expense","TA","intrepidtours","V00001878","2018-10-29 09:13:12","voucher_expense"
"5bd66ca1dab95d6c3534f001",-111,80447,"Agent voucher expense","TA","intrepidtours","V00001877","2018-10-29 09:12:49","voucher_expense"
"5bd51db7ff780d5355c4cb85",-620,80558,"Agent voucher expense","TA","intrepidtours","V00001853","2018-10-28 09:23:51","voucher_expense"
"5bd51c46ff780d5355c4cb70",620,81178,"Update agent voucher expense","TA","intrepidtours","V00001829","2018-10-28 09:17:42","voucher_expense"
"5bd51957dab95d6c3534ed2c",-620,80558,"Agent voucher expense","TA","intrepidtours","V00001829","2018-10-28 09:05:11","voucher_expense"
"5bd3c451dab95d6c3534e99e",-310,81178,"Agent voucher expense","TA","intrepidtours","V00001804","2018-10-27 08:50:09","voucher_expense"
"5bd3c43ddab95d6c3534e99c",-558,81488,"Agent voucher expense","TA","intrepidtours","V00001803","2018-10-27 08:49:49","voucher_expense"
"5bd3c422dab95d6c3534e99a",-62,82046,"Agent voucher expense","TA","intrepidtours","V00001802","2018-10-27 08:49:22","voucher_expense"
"5bd3c409dab95d6c3534e998",-185,82108,"Agent voucher expense","TA","intrepidtours","V00001801","2018-10-27 08:48:57","voucher_expense"
"5bcfdce7ff780d5355c4bc8d",5000,82293,"Make a deposit","TA","intrepidtours","ANZ 197204","2018-10-24 09:45:59","deposit"
"5bcd421dff780d5355c4b6ee",-620,77293,"Agent voucher expense","TA","intrepidtours","V00001771","2018-10-22 10:21:01","voucher_expense"
"5bcd420dff780d5355c4b6ec",-124,77913,"Agent voucher expense","TA","intrepidtours","V00001770","2018-10-22 10:20:45","voucher_expense"
"5bcd41fdff780d5355c4b6e5",-333,78037,"Agent voucher expense","TA","intrepidtours","V00001769","2018-10-22 10:20:29","voucher_expense"
"5bcd41ddff780d5355c4b6e3",-185,78370,"Agent voucher expense","TA","intrepidtours","V00001768","2018-10-22 10:19:57","voucher_expense"
"5bcd3becff780d5355c4b6b1",-868,78555,"Agent voucher expense","TA","intrepidtours","V00001741","2018-10-22 09:54:36","voucher_expense"
"5bcd3bd8dab95d6c3534d82d",-558,79423,"Agent voucher expense","TA","intrepidtours","V00001740","2018-10-22 09:54:16","voucher_expense"
"5bcd3bbbff780d5355c4b6ae",-124,79981,"Agent voucher expense","TA","intrepidtours","V00001739","2018-10-22 09:53:47","voucher_expense"
"5bcd3bacdab95d6c3534d82b",-259,80105,"Agent voucher expense","TA","intrepidtours","V00001738","2018-10-22 09:53:32","voucher_expense"
"5bcd3b9bdab95d6c3534d829",-74,80364,"Agent voucher expense","TA","intrepidtours","V00001737","2018-10-22 09:53:15","voucher_expense"
"5bca975bdab95d6c3534d2d5",-744,80438,"Agent voucher expense","TA","intrepidtours","V00001719","2018-10-20 09:47:55","voucher_expense"
"5bca9735ff780d5355c4b110",-248,81182,"Agent voucher expense","TA","intrepidtours","V00001718","2018-10-20 09:47:17","voucher_expense"
"5bca9709ff780d5355c4b10e",-62,81430,"Agent voucher expense","TA","intrepidtours","V00001717","2018-10-20 09:46:33","voucher_expense"
"5bca96a2dab95d6c3534d2cb",-407,81492,"Agent voucher expense","TA","intrepidtours","V00001716","2018-10-20 09:44:50","voucher_expense"
"5bca968fdab95d6c3534d2c8",-111,81899,"Agent voucher expense","TA","intrepidtours","V00001715","2018-10-20 09:44:31","voucher_expense"
"5bc9496ddab95d6c3534cecd",-868,82010,"Agent voucher expense","TA","intrepidtours","V00001690","2018-10-19 10:03:09","voucher_expense"
"5bc94957dab95d6c3534cecb",-992,82878,"Agent voucher expense","TA","intrepidtours","V00001689","2018-10-19 10:02:47","voucher_expense"
"5bc94947ff780d5355c4ab56",-682,83870,"Agent voucher expense","TA","intrepidtours","V00001688","2018-10-19 10:02:31","voucher_expense"
"5bc9492fdab95d6c3534cec9",-248,84552,"Agent voucher expense","TA","intrepidtours","V00001687","2018-10-19 10:02:07","voucher_expense"
"5bc94909ff780d5355c4ab53",-248,84800,"Agent voucher expense","TA","intrepidtours","V00001686","2018-10-19 10:01:29","voucher_expense"
"5bc948f4dab95d6c3534cec7",-186,85048,"Agent voucher expense","TA","intrepidtours","V00001685","2018-10-19 10:01:08","voucher_expense"
"5bc948d2dab95d6c3534cec5",-518,85234,"Agent voucher expense","TA","intrepidtours","V00001684","2018-10-19 10:00:34","voucher_expense"
"5bc948bcff780d5355c4ab51",-444,85752,"Agent voucher expense","TA","intrepidtours","V00001683","2018-10-19 10:00:12","voucher_expense"
"5bc948a8ff780d5355c4ab4f",-370,86196,"Agent voucher expense","TA","intrepidtours","V00001682","2018-10-19 09:59:52","voucher_expense"
"5bc9488cdab95d6c3534cec3",-259,86566,"Agent voucher expense","TA","intrepidtours","V00001681","2018-10-19 09:59:24","voucher_expense"
"5bc94872ff780d5355c4ab4d",-259,86825,"Agent voucher expense","TA","intrepidtours","V00001680","2018-10-19 09:58:58","voucher_expense"
"5bc7f3fedab95d6c3534cb86",-333,87084,"Agent voucher expense","TA","intrepidtours","V00001654","2018-10-18 09:46:22","voucher_expense"
"5bc6aeeaff780d5355c4a540",-333,87417,"Agent voucher expense","TA","intrepidtours","V00001637","2018-10-17 10:39:22","voucher_expense"
"5bc6aed2ff780d5355c4a53d",-74,87750,"Agent voucher expense","TA","intrepidtours","V00001636","2018-10-17 10:38:58","voucher_expense"
"5bc6aa8edab95d6c3534c848",-620,87824,"Agent voucher expense","TA","intrepidtours","V00001609","2018-10-17 10:20:46","voucher_expense"
"5bc6aa83ff780d5355c4a51b",-558,88444,"Agent voucher expense","TA","intrepidtours","V00001608","2018-10-17 10:20:35","voucher_expense"
"5bc6aa6bdab95d6c3534c846",-74,89002,"Agent voucher expense","TA","intrepidtours","V00001607","2018-10-17 10:20:11","voucher_expense"
"5bc6a4b1dab95d6c3534c815",-682,89076,"Agent voucher expense","TA","intrepidtours","V00001580","2018-10-17 09:55:45","voucher_expense"
"5bc6a4a3ff780d5355c4a4f3",-111,89758,"Agent voucher expense","TA","intrepidtours","V00001579","2018-10-17 09:55:31","voucher_expense"
"5bc69f92dab95d6c3534c7e0",-111,89869,"Agent voucher expense","TA","intrepidtours","V00001552","2018-10-17 09:33:54","voucher_expense"
"5bc59745dab95d6c3534c55d",15000,89980,"Make a deposit","TA","intrepidtours","ANZ""197203""(16/10/18)","2018-10-16 14:46:13","deposit"
"5bc1a15ddab95d6c3534bce5",-620,74980,"Agent voucher expense","TA","intrepidtours","V00001528","2018-10-13 14:40:13","voucher_expense"
"5bc1a144dab95d6c3534bce3",-372,75600,"Agent voucher expense","TA","intrepidtours","V00001527","2018-10-13 14:39:48","voucher_expense"
"5bc1a130ff780d5355c49af0",-444,75972,"Agent voucher expense","TA","intrepidtours","V00001526","2018-10-13 14:39:28","voucher_expense"
"5bc1a115ff780d5355c49aee",-222,76416,"Agent voucher expense","TA","intrepidtours","V00001525","2018-10-13 14:39:01","voucher_expense"
"5bc1a0fcdab95d6c3534bce1",-37,76638,"Agent voucher expense","TA","intrepidtours","V00001524","2018-10-13 14:38:36","voucher_expense"
"5bc19c5ddab95d6c3534bcc0",-868,76675,"Agent voucher expense","TA","intrepidtours","V00001503","2018-10-13 14:18:53","voucher_expense"
"5bc19c4fdab95d6c3534bcbe",-558,77543,"Agent voucher expense","TA","intrepidtours","V00001502","2018-10-13 14:18:39","voucher_expense"
"5bc19c3eff780d5355c49ad3",-124,78101,"Agent voucher expense","TA","intrepidtours","V00001501","2018-10-13 14:18:22","voucher_expense"
"5bbf01b3ff780d5355c494ab",-620,78225,"Agent voucher expense","TA","intrepidtours","V00001477","2018-10-11 14:54:27","voucher_expense"
"5bbf019dff780d5355c494a9",-124,78845,"Agent voucher expense","TA","intrepidtours","V00001476","2018-10-11 14:54:05","voucher_expense"
"5bbf0181dab95d6c3534b6cd",-185,78969,"Agent voucher expense","TA","intrepidtours","V00001475","2018-10-11 14:53:37","voucher_expense"
"5bbd6c1ce74d446a03073194",-124,79154,"Agent voucher expense","TA","intrepidtours","V00001448","2018-10-10 10:03:56","voucher_expense"
"5bbd6c0ce74d446a03073192",-37,79278,"Agent voucher expense","TA","intrepidtours","V00001447","2018-10-10 10:03:40","voucher_expense"
"5bbd68eee74d446a03073177",-620,79315,"Agent voucher expense","TA","intrepidtours","V00001424","2018-10-10 09:50:22","voucher_expense"
"5bbac8030e663774b87dd65e",-682,79935,"Agent voucher expense","TA","intrepidtours","V00001398","2018-10-08 09:59:15","voucher_expense"
"5bbac7ed0e663774b87dd65c",-620,80617,"Agent voucher expense","TA","intrepidtours","V00001397","2018-10-08 09:58:53","voucher_expense"
"5bbac7dce74d446a03072e47",-259,81237,"Agent voucher expense","TA","intrepidtours","V00001396","2018-10-08 09:58:36","voucher_expense"
"5bbac7c60e663774b87dd65a",-296,81496,"Agent voucher expense","TA","intrepidtours","V00001395","2018-10-08 09:58:14","voucher_expense"
"5bbac270e74d446a03072e14",-124,81792,"Agent voucher expense","TA","intrepidtours","V00001365","2018-10-08 09:35:28","voucher_expense"
"5bbac24fe74d446a03072e12",-592,81916,"Agent voucher expense","TA","intrepidtours","V00001364","2018-10-08 09:34:55","voucher_expense"
"5bbac235e74d446a03072e0e",-370,82508,"Agent voucher expense","TA","intrepidtours","V00001363","2018-10-08 09:34:29","voucher_expense"
"5bbabc5d0e663774b87dd5ed",-1054,82878,"Agent voucher expense","TA","intrepidtours","V00001341","2018-10-08 09:09:33","voucher_expense"
"5bbabc41e74d446a03072dd7",-620,83932,"Agent voucher expense","TA","intrepidtours","V00001340","2018-10-08 09:09:05","voucher_expense"
"5bbabc2e0e663774b87dd5eb",-310,84552,"Agent voucher expense","TA","intrepidtours","V00001339","2018-10-08 09:08:46","voucher_expense"
"5bbabc140e663774b87dd5e9",-248,84862,"Agent voucher expense","TA","intrepidtours","V00001338","2018-10-08 09:08:20","voucher_expense"
"5bbabbfae74d446a03072dd5",-259,85110,"Agent voucher expense","TA","intrepidtours","V00001337","2018-10-08 09:07:54","voucher_expense"
"5bbabbe90e663774b87dd5e6",-296,85369,"Agent voucher expense","TA","intrepidtours","V00001336","2018-10-08 09:07:37","voucher_expense"
"5bb72f5d0e663774b87dcfab",-682,85665,"Agent voucher expense","TA","intrepidtours","V00001309","2018-10-05 16:31:09","voucher_expense"
"5bb72eb50e663774b87dcfa7",-496,86347,"Agent voucher expense","TA","intrepidtours","V00001308","2018-10-05 16:28:21","voucher_expense"
"5bb72e9be74d446a03072772",-370,86843,"Agent voucher expense","TA","intrepidtours","V00001307","2018-10-05 16:27:55","voucher_expense"
"5bb5d56b0e663774b87dcc9b",-992,87213,"Agent voucher expense","TA","intrepidtours","V00001258","2018-10-04 15:55:07","voucher_expense"
"5bb5d55ae74d446a03072467",-185,88205,"Agent voucher expense","TA","intrepidtours","V00001257","2018-10-04 15:54:50","voucher_expense"
"5bb5d305e74d446a03072452",50,88390,"Update agent voucher expense","TA","intrepidtours","V00001255","2018-10-04 15:44:53","voucher_expense"
"5bb5d2e1e74d446a0307244e",-496,88340,"Agent voucher expense","TA","intrepidtours","V00001256","2018-10-04 15:44:17","voucher_expense"
"5bb5d2d2e74d446a0307244c",-124,88836,"Agent voucher expense","TA","intrepidtours","V00001255","2018-10-04 15:44:02","voucher_expense"
"5bb5d28b0e663774b87dcc91",-372,88960,"Agent voucher expense","TA","intrepidtours","V00001254","2018-10-04 15:42:51","voucher_expense"
"5bb5d277e74d446a03072449",-620,89332,"Agent voucher expense","TA","intrepidtours","V00001253","2018-10-04 15:42:31","voucher_expense"
"5bb5d2620e663774b87dcc8f",-620,89952,"Agent voucher expense","TA","intrepidtours","V00001252","2018-10-04 15:42:10","voucher_expense"
"5bb5d2430e663774b87dcc8d",-111,90572,"Agent voucher expense","TA","intrepidtours","V00001251","2018-10-04 15:41:39","voucher_expense"
"5bb5d1ffe74d446a03072447",-620,90683,"Agent voucher expense","TA","intrepidtours","V00001250","2018-10-04 15:40:31","voucher_expense"
"5bb5d1f30e663774b87dcc8b",-620,91303,"Agent voucher expense","TA","intrepidtours","V00001249","2018-10-04 15:40:19","voucher_expense"
"5bb5d1e50e663774b87dcc89",-620,91923,"Agent voucher expense","TA","intrepidtours","V00001248","2018-10-04 15:40:05","voucher_expense"
"5bb57d870e663774b87dcaef",-124,92543,"Agent voucher expense","TA","intrepidtours","V00001229","2018-10-04 09:40:07","voucher_expense"
"5bb57d6ee74d446a03072342",-148,92667,"Agent voucher expense","TA","intrepidtours","V00001228","2018-10-04 09:39:42","voucher_expense"
"5bb3400be74d446a03071dbe",-496,92815,"Agent voucher expense","TA","intrepidtours","V00001209","2018-10-02 16:53:15","voucher_expense"
"5bb33ffa0e663774b87dc4f2",-185,93311,"Agent voucher expense","TA","intrepidtours","V00001208","2018-10-02 16:52:58","voucher_expense"
"5bb2e7970e663774b87dc396",-186,93496,"Agent voucher expense","TA","intrepidtours","V00001191","2018-10-02 10:35:51","voucher_expense"
"5bb2e784e74d446a03071c8f",-620,93682,"Agent voucher expense","TA","intrepidtours","V00001190","2018-10-02 10:35:32","voucher_expense"
"5bb2e7700e663774b87dc394",-558,94302,"Agent voucher expense","TA","intrepidtours","V00001189","2018-10-02 10:35:12","voucher_expense"
"5bb2e7590e663774b87dc392",-496,94860,"Agent voucher expense","TA","intrepidtours","V00001188","2018-10-02 10:34:49","voucher_expense"
"5bb2e740e74d446a03071c8d",-124,95356,"Agent voucher expense","TA","intrepidtours","V00001187","2018-10-02 10:34:24","voucher_expense"
"5bb2e7340e663774b87dc390",-124,95480,"Agent voucher expense","TA","intrepidtours","V00001186","2018-10-02 10:34:12","voucher_expense"
"5bb2e7150e663774b87dc38e",-74,95604,"Agent voucher expense","TA","intrepidtours","V00001185","2018-10-02 10:33:41","voucher_expense"
"5bb2e663e74d446a03071c86",20000,95678,"Make a deposit","TA","intrepidtours","ANZ 197202","2018-10-02 10:30:43","deposit"
"5bab4dc00e663774b87db2ec",-434,75678,"Agent voucher expense","TA","intrepidtours","V00001168","2018-09-26 16:13:36","voucher_expense"
"5baaf1660e663774b87db1a4",-62,76112,"Agent voucher expense","TA","intrepidtours","V00001151","2018-09-26 09:39:34","voucher_expense"
"5baaf156e74d446a03070bba",-74,76174,"Agent voucher expense","TA","intrepidtours","V00001150","2018-09-26 09:39:18","voucher_expense"
"5baaf146e74d446a03070bb8",-37,76248,"Agent voucher expense","TA","intrepidtours","V00001149","2018-09-26 09:39:02","voucher_expense"
"5ba8b89f0e663774b87dace1",-930,76285,"Agent voucher expense","TA","intrepidtours","V00001125","2018-09-24 17:12:47","voucher_expense"
"5ba8b87de74d446a03070779",-62,77215,"Agent voucher expense","TA","intrepidtours","V00001124","2018-09-24 17:12:13","voucher_expense"
"5ba8b8660e663774b87dacdd",-185,77277,"Agent voucher expense","TA","intrepidtours","V00001123","2018-09-24 17:11:50","voucher_expense"
"5ba875ae0e663774b87dac16",-868,77462,"Agent voucher expense","TA","intrepidtours","V00001096","2018-09-24 12:27:10","voucher_expense"
"5ba8759f0e663774b87dac14",-434,78330,"Agent voucher expense","TA","intrepidtours","V00001095","2018-09-24 12:26:55","voucher_expense"
"5ba8757ee74d446a030706d5",-111,78764,"Agent voucher expense","TA","intrepidtours","V00001094","2018-09-24 12:26:22","voucher_expense"
"5ba871310e663774b87dabf7",-518,78875,"Agent voucher expense","TA","intrepidtours","V00001068","2018-09-24 12:08:01","voucher_expense"
"5ba4c0dae74d446a030700c4",-496,79393,"Agent voucher expense","TA","intrepidtours","V00001025","2018-09-21 16:58:50","voucher_expense"
"5ba4c0bc0e663774b87da5dc",-407,79889,"Agent voucher expense","TA","intrepidtours","V00001024","2018-09-21 16:58:20","voucher_expense"
"5ba4c09e0e663774b87da5da",-259,80296,"Agent voucher expense","TA","intrepidtours","V00001023","2018-09-21 16:57:50","voucher_expense"
"5ba45c15e74d446a0306ff75",-310,80555,"Agent voucher expense","TA","intrepidtours","V00001000","2018-09-21 09:48:53","voucher_expense"
"5ba45bf7e74d446a0306ff73",-222,80865,"Agent voucher expense","TA","intrepidtours","V00000999","2018-09-21 09:48:23","voucher_expense"
"5ba45bbf0e663774b87da46d",-74,81087,"Agent voucher expense","TA","intrepidtours","V00000998","2018-09-21 09:47:27","voucher_expense"
"5ba45b96e74d446a0306ff6d",-37,81161,"Agent voucher expense","TA","intrepidtours","V00000997","2018-09-21 09:46:46","voucher_expense"
"5ba34dd40e663774b87da2cc",-248,81198,"Agent voucher expense","TA","intrepidtours","V00000974","2018-09-20 14:35:48","voucher_expense"
"5ba34dbf0e663774b87da2ca",-62,81446,"Agent voucher expense","TA","intrepidtours","V00000973","2018-09-20 14:35:27","voucher_expense"
"5ba34da80e663774b87da2c8",-124,81508,"Agent voucher expense","TA","intrepidtours","V00000972","2018-09-20 14:35:04","voucher_expense"
"5ba34d7fe74d446a0306fd30",-37,81632,"Agent voucher expense","TA","intrepidtours","V00000971","2018-09-20 14:34:23","voucher_expense"
"5ba2ffdde74d446a0306fbe3",10000,81669,"Make a deposit","TA","intrepidtours","ANZ.073431(18/09/18)","2018-09-20 09:03:09","deposit"
"5b9f78210e663774b87d99b7",-930,71669,"Agent voucher expense","TA","intrepidtours","V00000809","2018-09-17 16:47:13","voucher_expense"
"5b9f78110e663774b87d99b5",-868,72599,"Agent voucher expense","TA","intrepidtours","V00000808","2018-09-17 16:46:57","voucher_expense"
"5b9f7801e74d446a0306f44e",-62,73467,"Agent voucher expense","TA","intrepidtours","V00000807","2018-09-17 16:46:41","voucher_expense"
"5b9f77ebe74d446a0306f449",-259,73529,"Agent voucher expense","TA","intrepidtours","V00000806","2018-09-17 16:46:19","voucher_expense"
"5b9f5688e74d446a0306f3a6",-310,73788,"Agent voucher expense","TA","intrepidtours","V00000784","2018-09-17 14:23:52","voucher_expense"
"5b9f566a0e663774b87d9923",-111,74098,"Agent voucher expense","TA","intrepidtours","V00000783","2018-09-17 14:23:22","voucher_expense"
"5b9f564e0e663774b87d9921",-74,74209,"Agent voucher expense","TA","intrepidtours","V00000782","2018-09-17 14:22:54","voucher_expense"
"5b9f563a0e663774b87d991f",-37,74283,"Agent voucher expense","TA","intrepidtours","V00000781","2018-09-17 14:22:34","voucher_expense"
"5b9cd058e74d446a0306eec4",-62,74320,"Agent voucher expense","TA","intrepidtours","V00000718","2018-09-15 16:26:48","voucher_expense"
"5b9cd03e0e663774b87d944f",-148,74382,"Agent voucher expense","TA","intrepidtours","V00000717","2018-09-15 16:26:22","voucher_expense"
"5b9b83f20e663774b87d9147",-372,74530,"Agent voucher expense","TA","intrepidtours","V00000695","2018-09-14 16:48:34","voucher_expense"
"5b9b83ad0e663774b87d9143",-407,74902,"Agent voucher expense","TA","intrepidtours","V00000694","2018-09-14 16:47:25","voucher_expense"
"5b9b83820e663774b87d913f",-74,75309,"Agent voucher expense","TA","intrepidtours","V00000693","2018-09-14 16:46:42","voucher_expense"
"5b9a303b0e663774b87d8e0b",-744,75383,"Agent voucher expense","TA","intrepidtours","V00000649","2018-09-13 16:39:07","voucher_expense"
"5b9a3027e74d446a0306e93d",-806,76127,"Agent voucher expense","TA","intrepidtours","V00000648","2018-09-13 16:38:47","voucher_expense"
"5b9a30080e663774b87d8e09",-37,76933,"Agent voucher expense","TA","intrepidtours","V00000647","2018-09-13 16:38:16","voucher_expense"
"5b9a17f20e663774b87d8d5e",-310,76970,"Agent voucher expense","TA","intrepidtours","V00000599","2018-09-13 14:55:30","voucher_expense"
"5b97879ae74d446a0306e3f6",-124,77280,"Agent voucher expense","TA","intrepidtours","V00000570","2018-09-11 16:15:06","voucher_expense"
"5b9787780e663774b87d87bf",-111,77404,"Agent voucher expense","TA","intrepidtours","V00000569","2018-09-11 16:14:32","voucher_expense"
"5b963dcf778a1b1192d791bc",-100,77515,"Update agent voucher expense","TA","intrepidtours","V00000547","2018-09-10 16:47:59","voucher_expense"
"5b963d72778a1b1192d791bb",-930,77615,"Agent voucher expense","TA","intrepidtours","V00000548","2018-09-10 16:46:26","voucher_expense"
"5b963d33778a1b1192d791b8",-148,78545,"Agent voucher expense","TA","intrepidtours","V00000547","2018-09-10 16:45:23","voucher_expense"
"5b963d08778a1b1192d791b6",-74,78693,"Agent voucher expense","TA","intrepidtours","V00000546","2018-09-10 16:44:40","voucher_expense"
"5b95e89e9a300f22027c1936",-496,78767,"Agent voucher expense","TA","intrepidtours","V00000481","2018-09-10 10:44:30","voucher_expense"
"5b95e88a21d64b146f7eb4ce",-124,79263,"Agent voucher expense","TA","intrepidtours","V00000480","2018-09-10 10:44:10","voucher_expense"
"5b95e8039a300f22027c192c",-124,79387,"Agent voucher expense","TA","intrepidtours","V00000479","2018-09-10 10:41:55","voucher_expense"
"5b95e7f921d64b146f7eb4cc",-111,79511,"Agent voucher expense","TA","intrepidtours","V00000478","2018-09-10 10:41:45","voucher_expense"
"5b95e7ec9a300f22027c192a",-74,79622,"Agent voucher expense","TA","intrepidtours","V00000477","2018-09-10 10:41:32","voucher_expense"
"5b95e70d21d64b146f7eb4bc",-434,79696,"Agent voucher expense","TA","intrepidtours","V00000464","2018-09-10 10:37:49","voucher_expense"
"5b95e7059a300f22027c191d",-434,80130,"Agent voucher expense","TA","intrepidtours","V00000463","2018-09-10 10:37:41","voucher_expense"
"5b95e6f79a300f22027c191b",-111,80564,"Agent voucher expense","TA","intrepidtours","V00000462","2018-09-10 10:37:27","voucher_expense"
"5b95e50c9a300f22027c1905",-124,80675,"Agent voucher expense","TA","intrepidtours","V00000449","2018-09-10 10:29:16","voucher_expense"
"5b95e4fa9a300f22027c1901",-74,80799,"Agent voucher expense","TA","intrepidtours","V00000447","2018-09-10 10:28:58","voucher_expense"
"5b95e4949a300f22027c18fb",-558,80873,"Agent voucher expense","TA","intrepidtours","V00000442","2018-09-10 10:27:16","voucher_expense"
"5b95e48721d64b146f7eb49e",-444,81431,"Agent voucher expense","TA","intrepidtours","V00000440","2018-09-10 10:27:03","voucher_expense"
"5b95e0c69a300f22027c18be",496,81875,"Update agent voucher expense","TA","intrepidtours","V00000394","2018-09-10 10:11:02","voucher_expense"
"5b95e0729a300f22027c18bd",-496,81379,"Agent voucher expense","TA","intrepidtours","V00000394","2018-09-10 10:09:38","voucher_expense"
"5b95dfd321d64b146f7eb45e",-496,81875,"Agent voucher expense","TA","intrepidtours","V00000392","2018-09-10 10:06:59","voucher_expense"
"5b95dfc49a300f22027c18bb",-310,82371,"Agent voucher expense","TA","intrepidtours","V00000391","2018-09-10 10:06:44","voucher_expense"
"5b95dfb621d64b146f7eb45c",-248,82681,"Agent voucher expense","TA","intrepidtours","V00000389","2018-09-10 10:06:30","voucher_expense"
"5b95dfa321d64b146f7eb45a",-124,82929,"Agent voucher expense","TA","intrepidtours","V00000387","2018-09-10 10:06:11","voucher_expense"
"5b95df9621d64b146f7eb458",-259,83053,"Agent voucher expense","TA","intrepidtours","V00000386","2018-09-10 10:05:58","voucher_expense"
"5b95df8b9a300f22027c18b5",-222,83312,"Agent voucher expense","TA","intrepidtours","V00000385","2018-09-10 10:05:47","voucher_expense"
"5b95df6021d64b146f7eb456",-370,83534,"Agent voucher expense","TA","intrepidtours","V00000384","2018-09-10 10:05:04","voucher_expense"
"5b95ddb19a300f22027c1897",-111,83904,"Agent voucher expense","TA","intrepidtours","V00000363","2018-09-10 09:57:53","voucher_expense"
"5b95dda221d64b146f7eb43d",-74,84015,"Agent voucher expense","TA","intrepidtours","V00000362","2018-09-10 09:57:38","voucher_expense"
"5b95d4d89a300f22027c1854",-744,84089,"Agent voucher expense","TA","intrepidtours","V00000326","2018-09-10 09:20:08","voucher_expense"
